Date,Site,Hi_Lo,Replicate,TransectDepth,Pelagic_Benthic,Length,CommonName,Sex,Family,Genus,Species,Latin,a,b,abSource
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass One,5,Shiner Perch,,Embiotocidae,Cymatogaster,aggregata,Cymatogaster aggregata,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass Two,8,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass Two,3,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass Two,9,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass Two,3,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass Two,6,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass Two,8,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass Two,9,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass Two,7,Blackeye Goby,,Gobiidae,Rhinogobiops,nicholsii,Rhinogobiops nicholsii,0.00871,3.08,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass Two,11,Painted Greenling,,Hexagrammidae,Oxylebius,pictus,Oxylebius pictus,0.01122,3.04,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass Two,13,Painted Greenling,,Hexagrammidae,Oxylebius,pictus,Oxylebius pictus,0.01122,3.04,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass Two,55,Ling Cod,,Hexagrammidae,Ophiodon,elongatus,Ophiodon elongatus,0.002,3.3835,DFO Haggarty and King 2004 Technical Report 2533
9-Feb-20,Dragon,Lo,2,15,Pass Two,10,Longfin Sculpin,,Cottidae,Jordania,zonope,Jordania zonope,0.00646,3.16,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass Two,15,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
9-Feb-20,Dragon,Lo,2,15,Pass Two,12,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
9-Feb-20,Josef,Hi,1,15,Pass One,24,Kelp Greenling,F,Hexagrammidae,Hexagrammos,decagrammus,Hexagrammos decagrammus,0.0009213,2.675,California Fish and Game Fish Bulletin 177
9-Feb-20,Josef,Hi,1,15,Pass One,26,Kelp Greenling,M,Hexagrammidae,Hexagrammos,decagrammus,Hexagrammos decagrammus,0.0009213,2.675,California Fish and Game Fish Bulletin 177
9-Feb-20,Josef,Hi,1,15,Pass One,9,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
9-Feb-20,Josef,Hi,1,15,Pass One,6,Striped Perch,,Embiotocidae,Embiotoca,lateralis,Embiotoca lateralis,0.0195,3.02,FishBase
9-Feb-20,Josef,Hi,1,15,Pass Two,4,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
9-Feb-20,Josef,Hi,1,15,Pass Two,5,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
9-Feb-20,Josef,Hi,1,15,Pass Two,3,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
9-Feb-20,Josef,Hi,1,15,Pass Two,7,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
9-Feb-20,Josef,Hi,1,15,Pass Two,4,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
9-Feb-20,Josef,Hi,1,15,Pass Two,3,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
9-Feb-20,Josef,Hi,1,15,Pass Two,4,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
9-Feb-20,Josef,Hi,1,15,Pass Two,3,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
9-Feb-20,Josef,Hi,1,15,Pass Two,5,Scalyhead Sculpin,,Cottidae,Artedius,harringtoni,Artedius harringtoni,0.00646,3.16,FishBase
